Month,Sample_Name,Wetland_ID,Point,Generic_Horizon,Horizon,Generic_Name,Number_Name,Munsell_Color,Percent_Silt,Percent_Clay,Percent_Sand,Texture,Horizon_Start_cm,Horizon_End_cm,Layer_Thickness_cm,Tin_Weight_g,Tin_WetSoil_g,Tin_DrySoil_g,Percent_Soil_Moisture,Percent_Soil_Moisture_notin,ETDN_mgN_L,ENO3_mgN_L,EON_mgN_L,EOC_mgC_L,EOC _mgC_gsoil,Bulk_EOC_mgC-cm_L,EOC_EON,EEM_File_Name,Abs_File_Name,Analysis_Date,T,A,C,M,N,FI,HIX,T/M,T/N,T/C,A/T,A/C,A/M,M/C,C/N,Abs _254nm,Abs_275nm ,Abs_295nm,Abs_350nm,Abs_400nm,SUVA254_L_mg-m,SSR,Percent_Protein,Percent_RI,C1 ,C2_Q2,C3,C4_HQ,C5_SQ1,C6,C7_SQ2,C8_Trypto,C9_SQ3,C10,C11_Q1,C12_Q3,C13_Tyrosine
2020-11,QB Upland O1,QB,4 Upland,1 O,O1,4 UplandO,4 UplandO1,7.5YR 2.5/2,,,,Organic,0,5.08,5.08,1.21,12.77,6.05,138.8429752,111.0743802,1.293373904,0.105910631,1.187463273,14.53109382,0.072655469,73.81795661,12.23708906,eemc_108,1_abs,20201108_Raman.csv,2.253473449,1.652680101,1.761842715,1.763289795,0.972727243,1.489714012,0.459187295,1.277993813,2.316655019,1.279043487,0.733392311,0.938040658,0.937270836,1.000821345,1.81124023,0.186,0.142,0.1,0.038,0.012,1.280013757,1.615384615,0.075557277,0.531167435,0.05516395,0.188639345,0.013748862,0.382646913,0.00375947,0,0.018804368,0.033644827,0.033356975,0.029862338,0.059600599,0.138859901,0.04191245
2020-11,QB Upland O2,QB,4 Upland,1 O,O2,4 UplandO,4 UplandO2,10YR 3/2,14.09980705,0.776136168,85.12405678,Loamy Sand,5.08,8.89,3.81,1.15,12.73,10.33,26.14379085,23.23330106,0.526691084,0.0395,0.487191084,8.006385839,0.040031929,30.50433005,16.43376922,eemc_109,2_abs,20201108_Raman.csv,2.059411983,1.200886669,0.977285209,1.075928379,0.593565092,1.445125393,0.508410975,1.914079063,3.469563848,2.107278371,0.583121143,1.228798572,1.11613997,1.100935908,1.646466786,0.167,0.134,0.096,0.042,0.016,2.085835024,1.461538462,0.069395975,0.469005483,0.061944875,0.227605664,0.018961179,0.29196335,0.020757431,0.009099115,0.03790014,0.005913124,0.033328487,0.021952972,0.07023284,0.136857971,0.063482852
2020-11,QB Upland A,QB,4 Upland,2 A,A,4 UplandA,4 UplandA,10YR 4/3,11.88230981,5.447846013,82.66984418,Loamy Sand,8.89,25.4,16.51,1.2,12.14,10.44,18.3982684,16.2835249,0.222345512,0.004,0.218345512,4.153497417,0.020767487,68.57424235,19.02259122,eemc_110,3_abs,20201108_Raman.csv,1.537538545,0.924943357,0.602135623,0.662328377,0.322208678,1.565142897,0.464986491,2.321414269,4.771871921,2.553475471,0.601574094,1.536104694,1.396502686,1.099965442,1.868775312,0.093,0.071,0.051,0.021,0.007,2.239076871,1.428571429,0.04419864,0.421811777,0.064958652,0.249397161,0.044747293,0.225637663,0.018868187,0.02953978,0.049834171,0.012847834,0.045579178,0.010700472,0.062889032,0.153649771,0.031350806
2020-11,QB Upland B,QB,4 Upland,3 B,B,4 UplandB,4 UplandB,2.5Y 6/4,10.54229342,7.80222597,81.65548061,Loamy Sand,25.4,50.8,25.4,1.21,18.85,16.04,18.94807822,17.51870324,0.085204858,0.004,0.081204858,1.693712267,0.008468561,43.02029158,20.85727763,eemc_111,4_abs,20201108_Raman.csv,0.295926989,0.45525443,0.150700789,0.249741206,0.31814972,1.735305178,0.391312391,1.184934572,0.930150082,1.963672458,1.538401186,3.020916037,1.822904751,1.657199058,0.473678835,0.017,0.013,0.009,0.003,0.001,1.003712397,2,0.051677877,0.41106516,0.063085065,0.188163765,0.048934277,0.244376412,0.001887333,0,0.047821025,0.051677877,0.045475552,0.010252912,0.036273599,0.262052183,0
2020-11,QB Trasition O,QB,3 Transition,1 O,O,3 TransitionO,3 TransitionO,7.5YR 2.5/2,,,,Organic,0,10.16,10.16,1.2,12.01,4.5,227.5757576,166.8888889,0.761121813,0.092677197,0.668444616,17.36658907,0.086832945,176.4445449,25.98059532,eemc_112,5_abs,20201108_Raman.csv,4.273696379,2.378191995,2.672521826,2.658693605,1.260629825,1.45879409,0.469917429,1.607442231,3.39012793,1.599124968,0.556471912,0.889868128,0.894496451,0.994825778,2.119989369,0.338,0.262,0.188,0.08,0.03,1.946265894,1.48,0.070835093,0.502498694,0.057001561,0.213415161,0.012144195,0.347997165,0.010498846,0,0.02139225,0.004773632,0.0369167,0.030554388,0.071357421,0.127887221,0.066061461
2020-11,QB Transition A,QB,3 Transition,2 A,A,3 TransitionA,3 TransitionA,10YR 2/1,12.47312023,6.978353607,80.54852617,Loamy Sand,10.16,30.48,20.32,1.18,15.41,11.14,42.87148594,38.33034111,0.411018607,0.004,0.407018607,6.510985264,0.032554926,132.3032206,15.99677546,eemc_113,6_abs,20201108_Raman.csv,2.26449583,1.41325025,0.874368561,1.088430085,0.765092109,1.462732904,0.51969574,2.080515653,2.959768899,2.589864196,0.624090462,1.616309544,1.298429976,1.244818414,1.142827838,0.146,0.115,0.078,0.032,0.012,2.24236416,1.85,0.055374423,0.428749684,0.06097995,0.24166491,0.025853748,0.249413655,0.023411039,0.036420808,0.043091874,0.01563032,0.034266308,0.004617405,0.062278629,0.162627252,0.039744103
2020-11,QB Transition B,QB,3 Transition,3 B,B,3 TransitionB,3 TransitionB,10YR 4/1,11.41808195,13.93307798,74.64884007,Sandy Loam,30.48,45.72,15.24,1.18,12.76,10.21,28.23920266,24.9755142,0.112007017,0.053041789,0.058965228,2.672046474,0.013360232,40.72198826,45.31563011,eemc_114,7_abs,20201108_Raman.csv,0.81459078,1.466750491,0.370315224,0.76424731,1.201735769,1.690760265,0.433001724,1.065873271,0.677845165,2.199722636,1.800597952,3.960816072,1.919209228,2.063775025,0.308150288,0.039,0.03,0.019,0.006,0.001,1.459555452,2.2,0.074353381,0.379155255,0.054488552,0.174175997,0.014722219,0.226074626,0.005319294,0.013126737,0.053461447,0.074353381,0.032967097,0.005070792,0.031209409,0.315030447,0
2020-11,QB Edge O,QB,2 Edge,1 O,O,2 EdgeO,2 EdgeO,10YR 2/2,,,,Organic,0,7.62,7.62,1.19,12.7,7.61,79.2834891,66.88567674,0.554242646,0.072199179,0.482043467,8.233299857,0.041166499,62.73774491,17.0799947,eemc_115,8_abs,20201108_Raman.csv,3.225244792,1.324889495,1.073804763,1.290282277,0.625918526,1.476850191,0.55248215,2.499642792,5.152818873,3.003567224,0.410787268,1.233827173,1.026821432,1.201598578,1.715566354,0.153,0.119,0.085,0.037,0.014,1.858307151,1.47826087,0.033795443,0.433421173,0.059990221,0.274991575,0.019335519,0.257645196,0.02590419,0.040264352,0.049589161,0,0.033802087,0,0.075995284,0.128686972,0.033795443
2020-11,QB Edge A,QB,2 Edge,2 A,A,2 EdgeA,2 EdgeA,10YR 2/1,4.794523211,7.907849972,87.29762682,Loamy Sand,7.62,45.72,38.1,1.16,16.13,9.67,75.9106933,66.80455016,0.667446503,0.04720791,0.620238593,8.031495177,0.040157476,305.9999662,12.94904133,eemc_116,9_abs,20201108_Raman.csv,2.920978944,1.19906285,1.15178911,1.276647778,0.497417528,1.506137998,0.54660475,2.288006914,5.872287926,2.536036257,0.41050034,1.041043746,0.939227617,1.108404105,2.315537843,0.135,0.103,0.074,0.032,0.011,1.680882538,1.380952381,0.027700545,0.472708955,0.056240134,0.263033543,0.023002477,0.300843907,0.021382137,0.029468691,0.04585492,0,0.038707566,0.003040611,0.068680456,0.122045013,0.027700545
2020-11,QB Wetalnd O,QB,1 Wetland,1 O,O,1 WetlandO,1 WetlandO,10YR 2/2,,,,Organic,0,5.08,5.08,1.15,12.08,6.09,121.2550607,98.35796388,0.740226708,0.049070567,0.691156142,8.888002596,0.044440013,45.15105319,12.85961603,eemc_117,10_abs,20201108_Raman.csv,4.379175632,1.640807605,1.656445989,1.824136882,0.66516399,1.489785716,0.549744418,2.400683674,6.583602991,2.643717732,0.374684128,0.990559074,0.89949807,1.101235352,2.490282117,0.177,0.135,0.099,0.044,0.017,1.991448563,1.333333333,0.02418059,0.469205526,0.052420269,0.269543882,0.019932134,0.305555151,0.019793158,0.036810478,0.044323628,0,0.036968095,0,0.071161031,0.119311583,0.02418059
2020-11,QB Wetland A,QB,1 Wetland,2 A,A,1 WetlandA,1 WetlandA,10YR 2/1,15.56859251,8.092924742,76.33848274,Sandy Loam,5.08,48.26,43.18,1.19,14.39,9.69,55.29411765,48.50361197,0.603615045,0.049167407,0.554447637,11.27896956,0.056394848,487.0259056,20.34271372,eemc_118,11_abs,20201108_Raman.csv,3.895314283,1.65695488,1.471055179,1.662900471,0.773539119,1.531012928,0.544691102,2.342481917,5.035704322,2.647972924,0.425371295,1.126371671,0.996424566,1.13041339,1.901720473,0.15,0.113,0.082,0.036,0.013,1.329908723,1.347826087,0.025457301,0.459746024,0.051322195,0.266837399,0.021722191,0.295202616,0.019134464,0.035283072,0.04587265,0,0.038029283,0,0.070421887,0.130716942,0.025457301
